0.1000000000 1.1756454528
0.1000000000 2.0904583616
10.0998000000 0.1353056341
20.0996000000 0.0958014659
30.0994000000 0.0782693681
40.0992000000 0.0678062050
50.0990000000 0.0606606753
60.0988000000 0.0553835033
70.0986000000 0.0512806539
80.0984000000 0.0479725712
90.0982000000 0.0452318747
100.0980000000 0.0429129450
110.0978000000 0.0409176325
120.0976000000 0.0391770506
130.0974000000 0.0376412365
140.0972000000 0.0362729516
150.0970000000 0.0350437975
160.0968000000 0.0339316884
170.0966000000 0.0329191543
180.0964000000 0.0319921709
190.0962000000 0.0311393318
200.0960000000 0.0303512524
210.0958000000 0.0296201309
220.0956000000 0.0289394210
230.0954000000 0.0283035837
240.0952000000 0.0277078961
250.0950000000 0.0271483032
260.0948000000 0.0266213010
270.0946000000 0.0261238442
280.0944000000 0.0256532714
290.0942000000 0.0252072452
300.0940000000 0.0247837032
310.0938000000 0.0243808176
320.0936000000 0.0239969621
330.0934000000 0.0236306844
340.0932000000 0.0232806826
350.0930000000 0.0229457859
360.0928000000 0.0226249381
370.0926000000 0.0223171838
380.0924000000 0.0220216559
390.0922000000 0.0217375657
400.0920000000 0.0214641939
410.0918000000 0.0212008832
420.0916000000 0.0209470311
430.0914000000 0.0207020846
440.0912000000 0.0204655349
450.0910000000 0.0202369129
460.0908000000 0.0200157855
470.0906000000 0.0198017519
480.0904000000 0.0195944408
490.0902000000 0.0193935076
500.0900000000 0.0191986317
510.0898000000 0.0190095148
520.0896000000 0.0188258787
530.0894000000 0.0186474637
540.0892000000 0.0184740271
550.0890000000 0.0183053414
560.0888000000 0.0181411937
570.0886000000 0.0179813841
580.0884000000 0.0178257249
590.0882000000 0.0176740394
600.0880000000 0.0175261613
610.0878000000 0.0173819341
620.0876000000 0.0172412100
630.0874000000 0.0171038493
640.0872000000 0.0169697202
650.0870000000 0.0168386980
660.0868000000 0.0167106645
670.0866000000 0.0165855078
680.0864000000 0.0164631217
690.0862000000 0.0163434056
700.0860000000 0.0162262637
710.0858000000 0.0161116051
720.0856000000 0.0159993432
730.0854000000 0.0158893958
740.0852000000 0.0157816843
750.0850000000 0.0156761340
760.0848000000 0.0155726736
770.0846000000 0.0154712349
780.0844000000 0.0153717531
790.0842000000 0.0152741660
800.0840000000 0.0151784142
810.0838000000 0.0150844408
820.0836000000 0.0149921916
830.0834000000 0.0149016144
840.0832000000 0.0148126592
850.0830000000 0.0147252784
860.0828000000 0.0146394259
870.0826000000 0.0145550578
880.0824000000 0.0144721317
890.0822000000 0.0143906070
900.0820000000 0.0143104447
910.0818000000 0.0142316073
920.0816000000 0.0141540587
930.0814000000 0.0140777641
940.0812000000 0.0140026901
950.0810000000 0.0139288045
960.0808000000 0.0138560763
970.0806000000 0.0137844756
980.0804000000 0.0137139734
990.0802000000 0.0136445421
1000.0800000000 0.0135761548
1010.0798000000 0.0135087856
1020.0796000000 0.0134424094
1030.0794000000 0.0133770022
1040.0792000000 0.0133125405
1050.0790000000 0.0132490018
1060.0788000000 0.0131863643
1070.0786000000 0.0131246069
1080.0784000000 0.0130637091
1090.0782000000 0.0130036513
1100.0780000000 0.0129444142
1110.0778000000 0.0128859794
1120.0776000000 0.0128283288
1130.0774000000 0.0127714452
1140.0772000000 0.0127153116
1150.0770000000 0.0126599117
1160.0768000000 0.0126052297
1170.0766000000 0.0125512502
1180.0764000000 0.0124979583
1190.0762000000 0.0124453395
1200.0760000000 0.0123933797
1210.0758000000 0.0123420654
1220.0756000000 0.0122913832
1230.0754000000 0.0122413203
1240.0752000000 0.0121918642
1250.0750000000 0.0121430027
1260.0748000000 0.0120947241
1270.0746000000 0.0120470167
1280.0744000000 0.0119998694
1290.0742000000 0.0119532714
1300.0740000000 0.0119072121
1310.0738000000 0.0118616811
1320.0736000000 0.0118166685
1330.0734000000 0.0117721644
1340.0732000000 0.0117281594
1350.0730000000 0.0116846443
1360.0728000000 0.0116416099
1370.0726000000 0.0115990476
1380.0724000000 0.0115569487
1390.0722000000 0.0115153049
1400.0720000000 0.0114741080
1410.0718000000 0.0114333502
1420.0716000000 0.0113930236
1430.0714000000 0.0113531207
1440.0712000000 0.0113136342
1450.0710000000 0.0112745569
1460.0708000000 0.0112358817
1470.0706000000 0.0111976018
1480.0704000000 0.0111597105
1490.0702000000 0.0111222013
1500.0700000000 0.0110850677
1510.0698000000 0.0110483037
1520.0696000000 0.0110119030
1530.0694000000 0.0109758597
1540.0692000000 0.0109401681
1550.0690000000 0.0109048224
1560.0688000000 0.0108698171
1570.0686000000 0.0108351467
1580.0684000000 0.0108008060
1590.0682000000 0.0107667898
1600.0680000000 0.0107330930
1610.0678000000 0.0106997105
1620.0676000000 0.0106666376
1630.0674000000 0.0106338696
1640.0672000000 0.0106014016
1650.0670000000 0.0105692293
1660.0668000000 0.0105373481
1670.0666000000 0.0105057537
1680.0664000000 0.0104744417
1690.0662000000 0.0104434081
1700.0660000000 0.0104126487
1710.0658000000 0.0103821595
1720.0656000000 0.0103519366
1730.0654000000 0.0103219760
1740.0652000000 0.0102922741
1750.0650000000 0.0102628272
1760.0648000000 0.0102336316
1770.0646000000 0.0102046837
1780.0644000000 0.0101759801
1790.0642000000 0.0101475173
1800.0640000000 0.0101192921
1810.0638000000 0.0100913011
1820.0636000000 0.0100635410
1830.0634000000 0.0100360089
1840.0632000000 0.0100087014
1850.0630000000 0.0099816157
1860.0628000000 0.0099547487
1870.0626000000 0.0099280974
1880.0624000000 0.0099016591
1890.0622000000 0.0098754309
1900.0620000000 0.0098494100
1910.0618000000 0.0098235937
1920.0616000000 0.0097979794
1930.0614000000 0.0097725644
1940.0612000000 0.0097473461
1950.0610000000 0.0097223221
1960.0608000000 0.0096974898
1970.0606000000 0.0096728468
1980.0604000000 0.0096483907
1990.0602000000 0.0096241192
2000.0600000000 0.0096000300
2010.0598000000 0.0095761207
2020.0596000000 0.0095523892
2030.0594000000 0.0095288333
2040.0592000000 0.0095054507
2050.0590000000 0.0094822395
2060.0588000000 0.0094591975
2070.0586000000 0.0094363226
2080.0584000000 0.0094136129
2090.0582000000 0.0093910664
2100.0580000000 0.0093686811
2110.0578000000 0.0093464551
2120.0576000000 0.0093243865
2130.0574000000 0.0093024736
2140.0572000000 0.0092807144
2150.0570000000 0.0092591072
2160.0568000000 0.0092376502
2170.0566000000 0.0092163417
2180.0564000000 0.0091951800
2190.0562000000 0.0091741633
2200.0560000000 0.0091532902
2210.0558000000 0.0091325588
2220.0556000000 0.0091119677
2230.0554000000 0.0090915152
2240.0552000000 0.0090711999
2250.0550000000 0.0090510201
2260.0548000000 0.0090309744
2270.0546000000 0.0090110613
2280.0544000000 0.0089912794
2290.0542000000 0.0089716271
2300.0540000000 0.0089521032
2310.0538000000 0.0089327062
2320.0536000000 0.0089134347
2330.0534000000 0.0088942874
2340.0532000000 0.0088752630
2350.0530000000 0.0088563601
2360.0528000000 0.0088375775
2370.0526000000 0.0088189139
2380.0524000000 0.0088003681
2390.0522000000 0.0087819387
2400.0520000000 0.0087636247
2410.0518000000 0.0087454247
2420.0516000000 0.0087273377
2430.0514000000 0.0087093625
2440.0512000000 0.0086914978
2450.0510000000 0.0086737427
2460.0508000000 0.0086560959
2470.0506000000 0.0086385563
2480.0504000000 0.0086211230
2490.0502000000 0.0086037948
2500.0500000000 0.0085865706
2510.0498000000 0.0085694495
2520.0496000000 0.0085524304
2530.0494000000 0.0085355123
2540.0492000000 0.0085186942
2550.0490000000 0.0085019752
2560.0488000000 0.0084853541
2570.0486000000 0.0084688302
2580.0484000000 0.0084524025
2590.0482000000 0.0084360699
2600.0480000000 0.0084198317
2610.0478000000 0.0084036869
2620.0476000000 0.0083876346
2630.0474000000 0.0083716740
2640.0472000000 0.0083558041
2650.0470000000 0.0083400241
2660.0468000000 0.0083243332
2670.0466000000 0.0083087305
2680.0464000000 0.0082932152
2690.0462000000 0.0082777866
2700.0460000000 0.0082624437
2710.0458000000 0.0082471858
2720.0456000000 0.0082320121
2730.0454000000 0.0082169219
2740.0452000000 0.0082019143
2750.0450000000 0.0081869887
2760.0448000000 0.0081721443
2770.0446000000 0.0081573803
2780.0444000000 0.0081426961
2790.0442000000 0.0081280909
2800.0440000000 0.0081135640
2810.0438000000 0.0080991147
2820.0436000000 0.0080847423
2830.0434000000 0.0080704462
2840.0432000000 0.0080562256
2850.0430000000 0.0080420799
2860.0428000000 0.0080280085
2870.0426000000 0.0080140107
2880.0424000000 0.0080000859
2890.0422000000 0.0079862334
2900.0420000000 0.0079724526
2910.0418000000 0.0079587429
2920.0416000000 0.0079451037
2930.0414000000 0.0079315344
2940.0412000000 0.0079180344
2950.0410000000 0.0079046030
2960.0408000000 0.0078912398
2970.0406000000 0.0078779442
2980.0404000000 0.0078647155
2990.0402000000 0.0078515532
3000.0400000000 0.0078384568
3010.0398000000 0.0078254257
3020.0396000000 0.0078124594
3030.0394000000 0.0077995573
3040.0392000000 0.0077867189
3050.0390000000 0.0077739438
3060.0388000000 0.0077612313
3070.0386000000 0.0077485809
3080.0384000000 0.0077359922
3090.0382000000 0.0077234647
3100.0380000000 0.0077109978
3110.0378000000 0.0076985912
3120.0376000000 0.0076862442
3130.0374000000 0.0076739564
3140.0372000000 0.0076617274
3150.0370000000 0.0076495566
3160.0368000000 0.0076374437
3170.0366000000 0.0076253881
3180.0364000000 0.0076133894
3190.0362000000 0.0076014472
3200.0360000000 0.0075895610
3210.0358000000 0.0075777304
3220.0356000000 0.0075659550
3230.0354000000 0.0075542343
3240.0352000000 0.0075425679
3250.0350000000 0.0075309553
3260.0348000000 0.0075193963
3270.0346000000 0.0075078903
3280.0344000000 0.0074964369
3290.0342000000 0.0074850358
3300.0340000000 0.0074736866
3310.0338000000 0.0074623889
3320.0336000000 0.0074511422
3330.0334000000 0.0074399462
3340.0332000000 0.0074288005
3350.0330000000 0.0074177048
3360.0328000000 0.0074066587
3370.0326000000 0.0073956617
3380.0324000000 0.0073847136
3390.0322000000 0.0073738140
3400.0320000000 0.0073629625
3410.0318000000 0.0073521587
3420.0316000000 0.0073414024
3430.0314000000 0.0073306932
3440.0312000000 0.0073200306
3450.0310000000 0.0073094145
3460.0308000000 0.0072988444
3470.0306000000 0.0072883201
3480.0304000000 0.0072778411
3490.0302000000 0.0072674072
3500.0300000000 0.0072570181
3510.0298000000 0.0072466734
3520.0296000000 0.0072363728
3530.0294000000 0.0072261160
3540.0292000000 0.0072159027
3550.0290000000 0.0072057325
3560.0288000000 0.0071956053
3570.0286000000 0.0071855206
3580.0284000000 0.0071754783
3590.0282000000 0.0071654779
3600.0280000000 0.0071555192
3610.0278000000 0.0071456019
3620.0276000000 0.0071357257
3630.0274000000 0.0071258904
3640.0272000000 0.0071160956
3650.0270000000 0.0071063411
3660.0268000000 0.0070966266
3670.0266000000 0.0070869519
3680.0264000000 0.0070773166
3690.0262000000 0.0070677205
3700.0260000000 0.0070581633
3710.0258000000 0.0070486448
3720.0256000000 0.0070391647
3730.0254000000 0.0070297227
3740.0252000000 0.0070203186
3750.0250000000 0.0070109522
3760.0248000000 0.0070016232
3770.0246000000 0.0069923313
3780.0244000000 0.0069830763
3790.0242000000 0.0069738579
3800.0240000000 0.0069646760
3810.0238000000 0.0069555303
3820.0236000000 0.0069464204
3830.0234000000 0.0069373463
3840.0232000000 0.0069283076
3850.0230000000 0.0069193042
3860.0228000000 0.0069103358
3870.0226000000 0.0069014022
3880.0224000000 0.0068925031
3890.0222000000 0.0068836384
3900.0220000000 0.0068748078
3910.0218000000 0.0068660111
3920.0216000000 0.0068572480
3930.0214000000 0.0068485185
3940.0212000000 0.0068398221
3950.0210000000 0.0068311589
3960.0208000000 0.0068225284
3970.0206000000 0.0068139306
3980.0204000000 0.0068053652
3990.0202000000 0.0067968321
4000.0200000000 0.0067883309
4010.0198000000 0.0067798616
4020.0196000000 0.0067714239
4030.0194000000 0.0067630176
4040.0192000000 0.0067546426
4050.0190000000 0.0067462986
4060.0188000000 0.0067379854
4070.0186000000 0.0067297029
4080.0184000000 0.0067214508
4090.0182000000 0.0067132291
